Auteur;P1;Ecole_pays_1;P_Dates;Id
FRANÇOIS HILAIRE FELIX;né à welferding et âgé de 39 ans, pierre françois sculpteur et peintre, domicilié à welferding, employé depuis de nombreuses années à la faïencerie, en dernier lieu depuis mai 1883, fut expulsé pour francophilie le 1er février 1889. le 29 juin 1879, à la fête de saint-pierre et paul, il avait offert à paul de geiger le buste d'alexandre de geiger. de 1896 à 1905 il habitait à nouveau la cité. (ch. et h. hiegel);;39-1883-1-1889-29-1879-1896-1905;8061
FRANÇOIS PIERRE;welferding et âgé de 39 ans, pierre françois sculpteur et peintre, domicilié à welferding, employé depuis de nombreuses années à la faïencerie, en dernier lieu depuis mai 1883, fut expulsé pour francophilie le 1er février 1889. le 29 juin 1879, à la fête de saint-pierre et paul, il avait offert à paul de geiger le buste d'alexandre de geiger. de 1896 à 1905 il habitait à nouveau la cité. (ch. et h. hiegel);FRANCE, SARREGUEMINES;39-1883-1-1889-29-1879-1896-1905;7210
FRANÇOIS SOUDAI LABE FRANÇOIS;;;;24613
FRERKINGH JOHAN HERMAN;fabrique fondée en 1661, dirigée par lucas van daale vers 1691. de 1691 à 1694, elle appartint à dammas hofdijk et jacobus de lange, et fut dirigée en 1706 par joris oosterwijk. a partir de la 2e moitié du 18e siècle, elle devint la propriété de pieter van den briel, puis de sa veuve elisabeth, après 1764. elle fut vendue en 1791;PAYS-BAS,DELFT;1661-1691-1691-1694-1706-2-18-1764-1791;9504
FRITZ JOHANN FRIDERICH;?, ?, ?, 1780;STRASBOURG;1780;150
FROMENT DELORMEL JACQUES VICTOR EUGENE;paris, 1820, paris, 1900#milet : martincamp-bully, 1838, sèvres, 1911;FRANCE;1820-1900-1838-1911;2251
FROMENT JACQUES VICTOR EUGENE;Peintre à la manufacture de sèvres de 1855 à 1885;FRANCE,SEVRES;1855-1885;11005
FROMENT RICHARD ALBERT;fusionnent en 1840 et produisent des céramiques similaires jusqu'à la fermeture de la faïencerie de creil en 1895, dénomination 'creil et montereau' conservée jusqu'en 1920;;1840-1895-1920;29713
FROMENT RICHARD ANTOINE ALBERT;fusionnent en 1840 et produisent des céramiques similaires jusqu'à la fermeture de la faïencerie de creil en 1895. la dénomination 'creil et montereau' est conservée jusqu'en 1920;;1840-1895-1920;28721
FROMENTIN;;;;28741
FRUMERIE AGNES DE;;;;31684
FUCHS EMILE;;;;25479
FUGERE HENRY;;;;4103
G D A;;;;11505
G D A FRANCE;;;;18975
GAAL JOHANNES;manufacture créée vers 1630, dirigée par albrecht corneliszeun keyser jusqu'en 1667, puis par johannes gaal. anthony pennis y travailla de 1759 à 1782. la manufacture ferma vers 1795;PAYS-BAS,DELFT;1630-1667-1759-1782-1795;9499
GABET LOUIS;;;;2772
GABRY ANTOINE;;;;13597
GALLAS GUILLAUME;;;;836
GALLE EMILE;Nancy, 1846, nancy, 1904;FRANCE;1846-1904;9481
GALLY DE LA FERRIERE AIMABLE CHRISTINE;;;;28408
GAMBIER;;FRANCE;;11446
GAMBIN JULES;;;;1252
GAMBUT JEAN BAPTISTE L'AINE;1806, 1883;;1806-1883;574
GARDET GEORGES;Paris, 1863, paris, 1939, a travaillé pour la manufacture de sèvres de 1893 à 1907, grande période pour la sculpture. spécialiste de sculpture animalière;FRANCE,SEVRES;1863-1939-1893-1907;11052
GARDIN;;FRANCE, ROUEN;;12041
GARIN LOUIS;Rennes, 1888, val-d'ize, 1959;FRANCE,QUIMPER;1888-1959;5263
GARNERET JEAN;1907 - 2002;;1907-2002;25009
GARRIGUES;;;;8553
GAUDISSARD EMILE JEAN JOSEPH;Alger, 1872, paris, 1956;;1872-1956;25574
GAULTIER LEONARD;;;;18074
GAUTHERIN JEAN;Ouroux-en-morvan, 28 décembre 1840, paris, 21 juillet 1890;FRANCE;28-1840-21-1890;1043
GAUTIER AMAND DESIRE;lille, 1825, paris (ville), 1894#montagnon antoine : saint-léger-sur-dheune, 10 septembre 1838, nevers, 17 février 1910, nationalité : française#manufacture le bout du monde : cette manufacture a été fondée en 1648.;FRANCE;1825-1894-10-1838-17-1910-1648;31433
GEBLEUX LEONARD;;;;4088
GELY LEOPOLD JULES JOSEPH;?, 1820, ?, 1893;FRANCE,SEVRES;1820-1893;10999
GEOFFROY & CIE;;;;829
GEORGES;;;;1436
GEORGES A;;FRANCE, NEVERS;;24602
GEORGES E;;FRANCE,NEVERS;;14266
GEORGES EMILE;neuvy-le-barrois, 18 novembre 1851, paris, 18 avril 1920, nationalité : française;FRANCE, NEVERS;18-1851-18-1920;1602
GERARD;;;;31429
GERARD ANTOINE FRANÇOIS;;;;18304
GERARD CHARLES LOUIS;Douai, 1697, douai, 1759;FRANCE,DOUAI;1697-1759;8690
GERARD CLAUDE CHARLES;actif de 1771 à 1825. il fut un habile peintre de sujets pastoraux. entré comme apprenti à sèvres en 1771, à moins de quatorze ans, il gagnait déjà 54 livres par mois en 1784. après avoir cumulé le rôle de chef du fours de peinture et de peintre, il devint chef d'atelier de peinture et de dorure de 1804 à sa retraite#chauveau le père : actif de 1752 à 1788;FRANCE,SEVRES;1771-1825-1771-54-1784-1804-1752-1788;108
GERARD FRANÇOIS BARON;rome, 4 mai 1770, paris (ville), 11 janvier 1837, nationalité : française ,#montagnon antoine : saint-léger-sur-dheune, 10 septembre 1838, nevers, 17 février 1910, nationalité : française ,#sol charles : nevers, 30 octobre 1861, ?, ? ,#manufacture le bout du monde : cette manufacture a été fondée en 1648.;FRANCE;4-1770-11-1837-10-1838-17-1910-30-1861-1648;31437
GERARD MARIE ANNE;femme, active à la manufacture royale de sèvres de 1775 à 1802, peintre de fleurs et de motifs, doreur, manufacture royale de sèvres : fonctionne à partir de 1756 à sèvres;;1775-1802-1756;28411
GERARDMER;;;;31554
GERVAIS;ouvrier tourneur à la manufacture de sèvres de 1797 à 1802;FRANCE, SEVRES;1797-1802;18743
GIFFARD ALICE;;;;5024
GIFFARD LUCIE;;;;5022
GILLE JEAN BAPTISTE;?, 1798, ?, 1868#manufacture gille : ?, 1798, ?, 1868;FRANCE,PARIS;1798-1868-1798-1868;2169
GILLOT CLOTHILDE;;;;20826
GINORI RICHARD;;;;28134
GIORDAN JEAN BAPTISTE SERAPHIN;;;;4015
GIRANDIERE;Faïencerie rennaise installée à rennes en 1847 (ca.) rue d'antrain. en activité jusqu'en 1914. (voir 'du nouveaux dans le retro...', p.49 et ss.). ,;;1847-1914-49;5610
GIRARD;;;;31674
GIRAUD A;Potier à paray-le-monial;;;4423
GIRAUD JUSTIN;Fabricant de pyrogène et d'objets publicitaires pour café;;;616
GIRONNE JEAN DE;originaire de gérone en espagne, 'ouvrier de tieulles et de quarreaulx de monseigneur le duc de bourgogne, aux gages de six sols parisis par jour pour luy et un vallet', actif à dijon, 'en l'ostel du seigneur de trouhan', et semble-t-il aussi à la tuilerie de montot, entre 1383 et 1389, nationalité : espagnole;ESPAGNE;1383-1389;31438
GLATIGNY;;FRANCE;;9442
GOBERT ALFRED THOMPSON;Paris, 1822, la garenne-colombes, 1895;FRANCE,SEVRES;1822-1895;11001
GODIN PHILIPPE;Actif à la fin du 18e siècle;;18;13602
GOFF L;;;;25562
GOFFROY;;;;29152
GONDOUIN JEHANNE;jehanne gondoin est la fille d'un des dirigeants de la manufacture de gien dans le dernier quart du 19e siècle. elle semble être connue pour ses décors d'oiseaux, femme ,#montagnon antoine : saint-léger-sur-dheune, 10 septembre 1838, nevers, 17 février 1910, nationalité : française ,#manufacture le bout du monde : cette manufacture a été fondée en 1648.;FRANCE;19-10-1838-17-1910-1648;31440
GONZALEZ ISABEL;;;;11417
GOSSELIES;;;;2866
GOSTIAUX GABRIEL;peintre lithographe né à paris en 1838, les faïenceries de creil et montereau fusionnent en 1840 et produisent des céramiques similaires jusqu'à la fermeture de la faïencerie de creil en 1895. la dénomination 'creil et montereau' est conservée jusqu'en 1920;;1838-1840-1895-1920;28716
GOUJON JEAN;jean goujon, né en 1510 en normandie, est un sculpteur et architecte français. surnommé le phidias français ou le corrège de la sculpture, jean goujon est une des figures majeures de la renaissance française;;1510;6861
GRAILLON PIERRE ADRIEN;dieppe, 1809, ?, 1872;;1809-1872;11802
GRAINDORGE;Adislas graingorge (1826-1901) installé à rennes comme émailleur puis au rohu (commune de lanester dans le morbihan) où il fonde une importante manufacture. a sa mort sa faïencerie est gérée par son fils abel. son second fils, charles, fonde une faïencerie à dinan où ladislas travailla vers 1895-1898. en 1918, à la mort d'abel la fabrique de rohu est fermée et les moules vendus à la fabrique de malicorne (sarthe). a la mort de charles, en 1915, son fils edgar reprend l'entreprise jusqu'en 1923 et la cède progressivement à m.bazin à partir de 1919;;1826-1901-1895-1898-1918-1915-1923-1919;12732
GRAN COCLE;;;;31552
GRANDE TUILERIE DE BOURGOGNE;1861, 1967, en 1860, charles avril devient actionnaire de la tuilerie georges et compagnie située à montchanin et créée en 1858 puis en devient propriétaire quelques années plus tard. en 1879, il fonde la société anonyme de la grande tuilerie de bourgogne et développe rapidement un processus de fabrication et de manutention très mécanisé, en installant notamment des fours continus vers 1900. l'usine fusionne en 1938 avec la société des grandes tuileries bourguignonnes de chagny (société des grandes tuileries de bourgogne chagny-montchanin) elle-même absorbée par la société lambert frères en 1963. la tuilerie de montchanin ferme ses portes en 1967.;;1861-1967-1860-1858-1879-1900-1938-1963-1967;20143
GRANDJEAN JOURDAN;;;;4575
GRANDVILLE;fusionnent en 1840 et produisent des céramiques similaires jusqu'à la fermeture de la faïencerie de creil en 1895, dénomination 'creil et montereau' conservée jusqu'en 1920;;1840-1895-1920;29710
GRAVES LEON;;;;31442
GRAY H;;;;7584
GREBER;;;;13607
GREBER CHARLES;beauvais, 1853, beauvais, 1935, manufacture fondée en 1868 par johan gréber (d'origine autrichienne), elle fut reprise par ses fils charles et paul en 1880, puis par un neveu en 1933. elle restera active jusqu'en 1974;;1853-1935-1868-1880-1933-1974;13607
GREBER JOHANN PETER;En 1870, johann peter gréber installe un four pour cuire les grès dans une nouvelle manufacture installée à beauvais. il décède en 1898.;;1870-1898;29336
GREC A;;;;9675
GREDER PIERRE ADOLPHE;;;;11571
GRIFFITHS CHARLES EDMOND;creil, 1842, graveur sur céramique à la faïencerie de creil, manufacture de creil : fonctionne de 1797 à 1895;;1842-1797-1895;28728
GROOTHUYSEN HARMEN;Créée par harmen groothuisen vers 1634, la manufacture le bateau doré (de vergulde blompot) appartint ensuite à dirck van der kest. entre 1706 et 1740, elle appartint aux deux frères willem et pieter van dalen, fils de liewen van dalen, propriétaire des fabriques dites moriaenshooft (tête de maure). en 1759, elle était dirigée par johannes den appel. la faïencerie cessa ses activités vers 1770;PAYS-BAS,DELFT;1634-1706-1740-1759-1770;9601
GROUPE CHC;;;;31445
GROUPE D'APHRODITE;;;;31447
GROUPE D'HAIMON;;;;31449
GROUPE D'HYBLAEA;;;;31461
GROUPE D'OXFORD V 460;;;;31462
GROUPE DE COMPIEGNE 985;;;;31463
GROUPE DE COMPIEGNE 988;;;;31464
GROUPE DE CROCOTOS;;;;31465
GROUPE DE FERRARE T 981;;;;31466
GROUPE DE FRIGANO;;;;12274
GROUPE DE FUNNEL;;;;31467
GROUPE DE GENEVE;;;;31469
GROUPE DE GENUCILIA;;;;13920
GROUPE DE KONNAKIS;;;;31472
GROUPE DE L'ALABASTRE AU NEGRE;;;;31473
GROUPE DE L'ARMEMENT;;;;31474
GROUPE DE L'HOPLITE QUITTANT LA MAISON;;;;31475
GROUPE DE LEAGROS;;;;31508
GROUPE DE LONDRES;;;;12284
GROUPE DE LONDRES B 145;;;;31477
GROUPE DE MENZIES;;;;31478
GROUPE DE MUNICH 1501;;;;31480
GROUPE DE MYTILENE 590;;;;31481
GROUPE DE NICHOLSON;;;;31482
GROUPE DE PHANYLLIS;;;;31476
GROUPE DE PRAXIAS;;;;31485
GROUPE DE SOKRA;waiblinger;;;31486
GROUPE DE TEANO;;;;31487
GROUPE DE TORONTO 495;waiblinger;;;31488
GROUPE DE XENON;;;;31489
GROUPE DES CHEVRONS;;;;31490
GROUPE DES CYGNES;;;;31491
GROUPE DES DANSEURS BEOTIENS;;;;31492
GROUPE DES TROIS POINTS;;;;31493
GROUPE DES VASES AUX OISEAUX D'ELEONTE;waiblinger;;;31494
GROUPE DOT IVY;;;;31496
GROUPE DU BUCRANE;;;;31498
GROUPE DU CANTHARE;;;;31499
GROUPE DU CHIEN ET LIEVRE;;;;31500
GROUPE DU COQ;;;;13897
GROUPE DU FANTOME;;;;31501
GROUPE DU LION;;;;12257
GROUPE DU LOUVRE F 314;;;;31507
GROUPE DU PEINTRE D'OXFORD 218 B;;;;31508
GROUPE DU VATICAN 424;;;;31509
GROUPE DU VATICAN G 47;Comparable au peintre du vatican g 47;;47;31510
GROUPE DU VATICAN G 52;;;;31511
GROUPE DU VATICAN G 57;;;;31513
GROUPE E;;;;31514
GROUPE F B;;;;31515
GROUPE FORRER EAR;;;;31518
GROUPE G;mac-phee;;;31520
GROUPE HELBIG REVERSE;mac-phee;;;31521
GROUPE INDETERMINE DE POLYGNOTOS;;;;31522
GROUPE LC;;;;31523
GROUPE OWL PILLAR;;;;12271
GROUPE SATYRIO;amyx;;;31525
GRUE;;ITALIE,CASTELLI;;9190
GRUE CARLO ANTONIO;;ITALIE,CASTELLI;;9178
GRUE FRANCESCO;;ITALIE,ABRUZZES, CASTELLI;;9889
GUARDIOLA JOSEPH JORDI;Barcelone,1869, ?, 1950, céramiste reconnu, travaille à sèvres de 1934 à 1937;;1869-1950-1934-1937;25576
GUEDEN COLETTE;née en 1905 en cochinchine elle se destinait à la décoration. elle a suivi les cours de jouve et pouchol et ceux de l'ecole des beaux arts de saint etienne. engagée comme dessinatrice à primavera, elle en est la directrice artistique de 1938 à 1972. douée d'une imagination et d'une fantaisie sans bornes, elle remet à l'honneur le bibelot. elle utilise toutes sortes de matériaux, le liège, la corne, le rhodoïd, le verre, l'ardoise, le métal, ou comme ici la céramique, femme;;1905-1938-1972;8051
GUENEAU LOUIS JACQUES;;;;11047
GUERIN;réunion des manufactures lunéville et saint clément, entre 1890-1920;;1890-1920;2808
GUIDO DI PIETRO;;ITALIE,FRANCE;;1601
GUIDOBONO GIOVANNI ANTONIO;savone, 1631, turin, 1685, nationalité : italienne, castello : ?, 1557, ?, 1629, nationalité : italienne;ITALIE;1631-1685-1557-1629;10429
GUIDOT LUCIEN;1907, 2002#lucien guidot a hérité de la faïencerie de boult en 1950. il décède le 8 mars 1977. il signe ses poteries l. guidot sur les conseils de l'abbé garneret en 1958 à la parution d'un article dans barbizier.;;1907-2002-1950-8-1977-1958;31529
GUILLAUME ALBERT;paris, 1873, faux, dordogne, 1942, caricaturiste français. son oeuvre, peinture, caricatures, dessins de presse, illustrations de livres est consacré à la vie mondaine et demi-mondaine de son époque;FRANCE, SARREGUEMINES;1873-1942;6869
GUILLEBAUD;;FRANCE;;10951
GUILLIBAUD;De 1648 à 1698, la fabrique d'edme poterat obtint le privilège de la fabrication de la faïence à rouen. a partir de 1700, le nombre de manufactures augmenta jusqu'à la fin du siècle (dionis, guillibaud-levavasseur, lecoq de villeray, heugues, caussy). la dernière faïencerie ferma ses portes en 1845;FRANCE,ROUEN;1648-1698-1700-1845;9734
GUILLIBAUD JEAN;la fabrique levavasseur-guillibaud-lambert était située entre les rues tous-vent et bonne-nouvelle, face à celle de louis poterat à rouen. marie-madeleine loüe sera à l'origine des deux branches familiales : mariée le 30 avril 1713 avec jean-marie levavasseur, 'marchand faïencier' (qui mourra en 1715), elle achète en 1717 la faïencerie créée en 1715 par adrien lelièvre et antoine flandrin, et le 10 octobre 1718 elle épouse en secondes noces jean guillibaud. elle aura des descendants levavasseur et guillibaud. une autre femme assurera une longue vie à cette manufacture dans la première moitié du xixe siècle : sophie de la mettairie. epouse en premières noces, le 5 décembre 1809 du dernier levavasseur philémon jacques, décédé le 5 décembre 1810, elle se remarie le 5 janvier 1814 avec amédée lambert grâce à qui la fabrique reste en activité jusqu'en 1851. les fouilles ont mis au jour la disposition de l'ensemble de la faïencerie et des aménagements successifs.;FRANCE, ROUEN;30-1713-1715-1717-1715-10-1718-5-1809-5-1810-5-1814-1851;10267
GUILLIBAUD JEAN BAPTISTE;;FRANCE, ROUEN;;11939
GUILLONNET OCTAVE DENIS VICTOR;;;;31049
GUILLOU;;FRANCE,CHANTILLY;;19142
GUINCESTRE JEAN;?, ?, ?, 08-08-1782, nationalité : française;FRANCE;08-08-1782;10542
GUSTAFSBERG;;;;18148
HAARLEM VAN;;;;18284
HAAS RENE;;FRANCE,QUIMPER;;5173
HAJDU ETIENNE;turda, 1907, bagneux, 1996, nationalité : française;FRANCE;1907-1996;540
HALKE C;;;;31555
HALLEY CHARLES;;;;19697
HAMADA SHOJI;né en 1894, mort en 1978;;1894-1978;17426
HAMLET CHARLES;creil, 1842, graveur sur céramique à la faïencerie de creil, faïenceries de creil et montereau : fusionnent en 1840 et produisent des céramiques similaires jusqu'à la fermeture de la faïencerie de creil en 1895;;1842-1840-1895;28734
HAMLET M;;;;31556
HANLEY;;;;9263
HANNAUX EMMANUEL;né le 31. janvier 1855 à metz, décédé en 1934.;;31-1855-1934;8170
HANNE;;;;11803
HANNOG PAUL;;FRANCE,STRASBOURG;;12543
HANNONG;;FRANCE;;17496
HANNONG BALTHAZAR;maastricht, 1739 # hannong paul : 1700 vers, strasbourg, 1760 # hannong  balthazar  : 1703, 1766;FRANCE, ALSACE, STRASBOURG;1739-1700-1760-1703-1766;31568
HANNONG CHARLES FRANÇOIS;;;;31568
HANNONG JOSEPH;?, 1734, ?, 1800;;1734-1800;31575
HANNONG PAUL;strasbourg, 1ère moitié 18e siècle, ?, ?;STRASBOURG;1-18;10462
HARDOIN JULIEN;;;;24617
HAVAS;;;;813
HAVILAND & CIE;limoges, 1864, limoges, 1930;FRANCE;1864-1930;18974
HAVILAND CHARLES;;;;18144
HAVILAND THEODORE;;;;18975
HB;;FRANCE,QUIMPER;;5179
HE;;;;8380
HEGEDUS FRANCK;;;;31578
HELIAN C;;;;12738
HELLEU PAUL CESAR;;;;31125
HENNINGS JOHN;Copie d'une femme anonyme. john hennings a fait une reconstitution en plâtre de la frise du parthénon tel qu'il supposait qu'elle devait être.;;;13326
HENRIOT;toulouse, 1857, ?, 1933;;1857-1933;6765
HENRIOT JULES JOACHIM;1866, 1951;;1866-1951;31579
HENRY EUGENE;;;;4063
HERAUD ROBERT;nevers, 4 janvier 1915, chaulgnes, 2008 ,#heraud : sancerre;FRANCE;4-1915-2008;2040
HERBEL DUMAS;;;;11810
HERBINET MAURICE;;;;20399
HERMONAX;;;;31580
HERNIE THOMAS;;FRANCE, ROUEN;;11986
HERRMANN GEORGES FILS;1890, 1976;;1890-1976;7681
HERSENT LOUIS;;;;98
HERTZ F;Potier à annecy;;;4512
HET FORTUYN;Fondée en 1661, la fabrique la fortune (het fortuyn) fut dirigée par lucas van daale vers 1691. de 1691 à 1694, elle appartint à dammas hofdijk et jacobus de lange, et fut dirigée en 1706 par joris oosterwijk. a partir de la 2e moitié du 18e siècle, elle devint la propriété de pieter van den briel, puis de sa veuve elisabeth, après 1764. elle fut vendue en 1791;PAYS-BAS,DELFT;1661-1691-1691-1694-1706-2-18-1764-1791;9635
HET JONGE MORIAENSHOOFT;Manufacture la tête de jeune maure;PAYS-BAS,DELFT;;9637
HET OUDE MORIAENSHOOFT;;;;9624
HIVER ARMAND;;FRANCE,NEVERS;;1434
HOENTSCHEL GEORGES;?, 1855, paris, 1915;FRANCE;1855-1915;9418
HOFFMANN ANTON;1863, 1938;;1863-1938;31582
HOLBEIN HANS LE JEUNE;hans holbein le jeune est un peintre et graveur allemand, né à augsbourg en 1497 et mort à londres le 29 novembre 1543.;;1497-29-1543;8381
HOSHINA AKIKO;gunma, 1971, femme;;1971;31586
HOSTE MARIA;Femme;DANEMARK, COPENHAGUE;;9450
HOUEL MAC'HARIT;Rennes, 1907;FRANCE,QUIMPER;1907;5145
HOUSSIN EDMOND CHARLES;professeur de modelage et sculpture 1894-1919#gueneau : mouleur repareur à la manufacture de sèvres de 1885 à 1924;FRANCE,SEVRES;1894-1919-1885-1924;11049
HOUSSIN EDOUARD CHARLES MARIE;Douai, 1847, paris, 1919;FRANCE,SEVRES;1847-1919;8683
HUARD PIERRE;;;;5926
HUARI;550 - 1000;;550-1000;31590
HUASTEQUE;;;;31592
HUET ANTOINETTE MARIE;;;;28410
HUGO FRANÇOIS;;;;19136
HUGUENIN OSCAR;1842, 1903;;1842-1903;31587
HUILLIER EUGENE;venu chez signoret pour installer un four au gaz de bois qui explosa aussitôt, eugène huillier, ingénieur, en vint à s'intéresser à la faïence. associé un temps avec signoret, pour qui il décorait des pièces, il s'installa à son compte vers 1867 au 19, rue de la porte du croux, (actuelle rue jean-rené-guyot), non loin du bout du monde. huillier n'avait que peu d'ouvriers : cavier, qui était tout à la fois tourneur, mouleur, chaufournier et manoeuvre, un peintre de fleurs, mme rasquin, et j.-b. billard, spécialiste de vases de jardin. il peignait lui-même la plupart de ses compositions, et était réputé pour ses flammés, des «décors à base d'oxydes métalliques que l'on arrive à faire colorer de façons variées ». il fabriquait ses terres et ses couleurs, dont le rouge. vers 1887, il transféra son atelier impasse de la grippe. il réalisa un bassin dans le genre de palissy et des fonds bleus. il mourut en 1888 et le matériel de son atelier fut racheté par antoine montagnon. (jean rosen - faïenceries françaises du grand-est) #ferney : peintre sur faïence à la manufacture du bout du monde sous la direction d'antoine montagnon#manufacture le bout du monde : cette manufacture a été fondée en 1648.;FRANCE;1867-19-1887-1888-1648;31588
HUMBERT JULES EUGENE;;;;13604
HUMBLOT ANTOINE;18e siècle # tardieu : paris, 1674, paris, 1749;;18-1674-1749;26180
HUSTIN JACQUES;;;;240
ICARD HONORE;A travaillé à la manufacture de sèvres de 1892 à 1908;FRANCE,SEVRES;1892-1908;11048
IMBERTY JACQUES ANTOINE FELIX;;;;19394
INCA;;;;16292
INCONNU;Lot-et-garonne, 1510, la bastille (paris), 1590, peut-être palissy lui-même, ou un suiveur;;1510-1590;11373
INGRES JEAN AUGUSTE DOMINIQUE;peintre français (montauban 1780 - paris 1867). fils d'un sculpteur ornemaniste, il étudie le dessin à toulouse puis entre, en 1797, dans l'atelier de david à paris. grand prix de rome en 1801, il est déjà lui-même, tout en manifestant son admiration pour raphaël et pour titien, dans ses portraits de la famille rivière (louvre), peints avant son séjour (1806-1810) à la villa médicis. il demeure dix-huit ans en italie, peint des chefs-d'ouvre comme le portrait, assez romantique, du peintre granet (1807, musée d'aix-en-provence) ou la grande odalisque (1814, louvre). le succès de son vou de louis xiii (cathédrale de montauban) au salon de 1824 provoque son retour à paris, où il ouvre un atelier et devient le chef, couvert d'honneurs officiels et de plus en plus intransigeant, de l'école classique face au romantisme ( l'apothéose d'homère, 1827, louvre). ayant soulevé de fortes inimitiés, il se replie à rome (1835-1841) comme directeur de l'académie de france ( stratonice, 1840, chantilly). rentré à paris en maître incontesté, il donne son testament esthétique avec le bain turc (1859-1863, musée d'orsay), où se résume, dans un climat d'érotisme intellectuel, son obsession de l'arabesque. sa recherche d'une beauté intemporelle s'exprime par la primauté accordée au dessin sur tout autre constituant de l'art de peindre (sans parler de la réussite de ses portraits au crayon). très aimé de ses élèves, il ne pouvait cependant leur transmettre, à travers une doctrine trop froidement systématique, le secret de certaines étrangetés de sa production personnelle, qui l'ont imposé ­ en même temps que son amour de la ligne, sa volonté de synthèse et d'abstraction ­ à l'admiration d'artistes aussi divers que degas, cézanne, gauguin ou picasso. © larousse 1996;;1780-1867-1797-1801-1806-1810-1807-1814-1824-1827-1835-1841-1840-1859-1863-1996;6389
INJALBERT JEAN ANTOINE;;;;2999
INOUE MANJI;Arita, 1929;;1929;31593
INY KARAJA;;;;31594
INY KARAJA DIRAXI;;;;31667
INY KARAJA DOREWARU;;;;31601
INY KARAJA HETODIDI;;;;31605
INY KARAJA KORIWERU WETORI;;;;31608
INY KARAJA LAWARIDERU;;;;31628
INY KARAJA MAHUADERU;;;;31638
INY KARAJA MARIHU;;;;31630
INY KARAJA MYIXA;;;;31638
INY KARAJA WYREARU;;;;31660
ISABEY JEAN BAPTISTE;;;;18304
J L P;;;;8058
JACQUET MATHIEU;sculpteur né à avon en 1545, il travaille à fontainebleau puis à paris vers 1565. il devint sculpteur ordinaire du roi en 1595. il meurt en 1613;;1545-1565-1595-1613;7682
JACQUET MAXIMILIEN JOSEPH;Les peintres sur porcelaine maximilien joseph jacquet (1794-1870) et louis nédoncelle (1808-1839) furent associés dans la capitale belge de 1834 à 1839 et habitèrent 22 rue des paroissiens;BELGIQUE,BRUXELLES;1794-1870-1808-1839-1834-1839-22;9962
JACQUOTOT MARIE VICTOIRE;paris, 1772, toulouse, 1855#poupart : paris, 1788, paris, 1835;FRANCE;1772-1855-1788-1835;31669
JAQUOTOT MARIE VICTOIRE;Né en 1772, mort en 1855;FRANCAISE;1772-1855;18983
JARDEL EMILE;;;;4128
JARS CERAMISTES;Jars céramistes depuis 1857 sur la commune d'anneyron;;1857;4418
JEAN HAFFEN YVONNE;Paris, 1895, dinan, 1993, femme#- salon de la société nationale des beaux-arts (de 1928 à 1954 - elle en deviendra sociétaire en 1947)#- salon des artistes décorateurs (de 1927 à 1935)#- exposition coloniale (1931)#- exposition internationale (1937)#- salon de la marine (1948 et 1949)#- salon de l'union des femmes peintres et sculpteurs (1950, 1951, 1968 et 1969)#- salon du dessin et de la peinture (de 1955 à 1980);FRANCE;1895-1993-1928-1954-1947-1927-1935-1931-1937-1948-1949-1950-1951-1968-1969-1955-1980;0
JEANDET JACQUES GABRIEL;mâcon, ?, ?, ?;;;4220
JEANNENEY;;;;1626
JEANNENEY PAUL;Strasbourg, 1861, saint-amand-en-puisaye, 1920;FRANCE;1861-1920;9422
JEAURAT EDME;;;;24336
JEUNE PIERRE;actif de 1763 à 1800, jeune comptait parmi les meilleurs fleuristes de sèvres#evans : actif de 1752 à 1806, evans a surtout été réputé pour ses peintures d'oiseaux;FRANCE,SEVRES;1763-1800-1752-1806;107
JHOUNE;;;;14327
JOB;1858, 1931;;1858-1931;31670
