Auteur;P1;Ecole_pays_1;P_Dates;Id
LAFOND J;J. lafond. editeur-photographe, 19 rue michelet saint-etienne (loire);FRANCE;19;34815
LAFONT SUZANNE;Nîmes, 1949, femme;FRANCE;1949;10721
LAFORET;;;;14815
LAFORGUE & CANFRANC;;;;24616
LAGAST;;;;8683
LAGRIFFE;;;;11776
LAGRIFFE CLEMENT;photographe. 203, rue st honoré (près saint roch), paris;;203;8826
LAGUERRE A;;;;12434
LAGUERRE G;;;;14232
LAKOLAK KARL;vouvant, 1956 (naissance) ,nationalité : française;FRANCE;1956;8441
LALAING JACQUES DE;;;;1128
LALLEMAND JEAN BAPTISTE;;;;19926
LALLEMAND STEPHANE;Epinal, 1958;FRANCE;1958;3780
LAMAZOUERE;;;;34816
LAMBEAUX V;;;;14374
LAMBERT;;;;15353
LAMBOURS XAVIER;Suresnes (hauts-de-seine), 1955;;1955;11144
LAMI EUGENE;;;;36861
LAMIEL LAURA;Morlaix, 1943, femme;FRANCE;1943;13769
LAMONTAGNE;;;;9833
LAMOURE R;;;;25137
LAMOUREUX;Éditeur à soissons;;;28033
LAMPUE JEAN PIERRE PHILIPPE;1836, 1924, photographe à paris;FRANCE;1836-1924;781
LAMY B;;;;25128
LAMY CHRISTINE;Femme;;;4078
LANCELOT G;;;;17315
LANDAU ERGY;Budapest, 1896, paris, 1967, femme;HONGRIE;1896-1967;13262
LANDREVILLE E A;Canadienne;;;11583
LANDRI E;;;;9005
LANG FILS AINE;;;;17023
LANG LOUIS;;;;17111
LANGE G G;;;;2321
LANGERER;;;;3049
LANGEROCK HENRI;peintre - photographe. paris, 1867 - 29 bd des italiens, 29 - paris.;;1867-29-29;8921
LANGEVIN;;;;9857
LANGEVIN BRIGITTE;Mans, 1946, femme;FRANCE;1946;13369
LANGHANS J F;J.f. langhans is a successful photographer and businessman active on the international stage. his atelier is one of the leading studios in bohemia. prominent figures from the worlds of culture, politics and science have their photographs taken here. until the business is taken over by the state in 1948, three generations of the family will write photographic history;;1948;14174
LANGINIER RAVERDY;;;;14237
LANOE JOEL;;;;12030
LAPERRIERE L DE;;;;8477
LAPEYRERE;;;;20748
LAPIE;;;;14265
LAPINA I;;;;25106
LARCAN L;;;;15699
LARDERET R;;;;17220
LARDIE JACQUES;;;;27485
LARDIER C;;;;24592
LARDIER CAMILLE;Camille lardier (1887-1948) actif de, mentions c.l.b. phototypie artistique de l'est. a édité à besançon, en franche-comté et dans une dizaine d'autres départements.;;1887-1948;26019
LARDIN;;;;27993
LARGILLIERE NICOLAS DE;;;;64
LARHANTEC;;;;21091
LARRAT L;;;;17016
LARRIVE JEAN BAPTISTE;;;;24625
LASOUCHE FRERES;;;;16996
LATOUCHE THIERRY;Nantes, 1958;FRANCE;1958;11799
LATOUR GABRIEL;;;;8538
LATOUR JEAN;;;;13365
LAUDE;;;;14229
LAUGIER FREDERIC;;;;15139
LAUREL NEL;;;;34817
LAURENS JOSEPH BONAVENTURE;carpentras, 1801, montpellier, 1890, editions j.brun et cie, à carpentras;FRANCE;1801-1890;34818
LAURENT;Tabac de bourg-saint-andéol;;;16985
LAURENT HENRI ADOLPHE LOUIS;photographe. 15 boulevard des italiens, entrée, rue de gramont, 30. paris.;;15-30;8884
LAURENT J;;;;23996
LAURENT JUAN;?, 1816, ?, 1892;;1816-1892;34819
LAURENT PAUL;;;;29872
LAURENT VVE;;;;14778
LAUSSEDAT;;;;21083
LAUTHELIN;Éditeur à soissons;;;29821
LAUTHELIN P;Éditeur à soissons;;;28271
LAVAL MAURICE;;;;12584
LAVELLE & CIE;;;;36310
LAVENNE;;;;16700
LAVERGNE;;;;11568
LAVERGNE M;;;;24798
LAVILLE B;;;;14771
LAVRILLIER CAROL MARC;Paris, 1933;;1933;11068
LAY GERALDINE;Mâcon (saône-et-loire), 1972, femme;;1972;11385
LAYRAC RENAUD;;;;11985
LAZAR FLORENCE;Paris, 1966, femme;;1966;13778
LAZARUS ANTOINE;;;;11740
LAZERAC;;ECOLE INCONNUE;;26038
LE BLONDEL ALPHONSE;caen, 1814, lille, 1875, nationalité : française;;1814-1875;34820
LE BOYER L;;;;9507
LE BRANDON;;;;26850
LE BRIS J;;;;25007
LE COEUR CHARLES;?, 1805, ?, 1899;FRANCE;1805-1899;23452
LE COLLECTIONNEUR POLITIQUE;;;;26872
LE COUR CHARLES;;;;15014
LE DELEY ERNEST;Le deley (ernest), éditeur à paris (127 boulevard sébastopol), sous le signe e.l.d., imp.e. le deley. paris;FRANCE;127;34821
LE DIASCORN FRANÇOIS;La flèche (sarthe), 1947;;1947;11102
LE DOARE;;;;21069
LE DOMINIQUIN;;;;104
LE FEUVRE PIERRE;;;;24649
LE GAC JEAN;?, 1936;;1936;12100
LE GOUBET;;;;19452
LE GRAY GUSTAVE;villiers-le-bel, 1820, le caire, 1884;FRANCE;1820-1884;789
LE JEUNE;;;;34822
LE JEUNE & L JOLIOT;Augustin aimé joseph le jeune, débute en 1864, localisé 22 rue choiseul puis 350 rue saint-honoré à paris vers 1872, succursale 106 rue de rivoli, associé à denis victor adolphe le jeune en 1867, vend à léon abraham marius joliot en 1874 et à auguste laplanquais en 1873;FRANCE;1864-22-350-1872-106-1867-1874-1873;26260
LE JEUNE AUGUSTIN AIME JOSEPH;photographe : 350, rue st honoré (ancien hôtel de pontalba, près de la place vendôme), paris;;350;8726
LE LIEURE HENRI;Nantes 1831, rome 1914;;1831-1914;14146
LE MARIGNY J;;;;17293
LE MEDITERRRANEE;;;;15763
LE MENE MARC;Lorient, 1957;FRANCE;1957;4171
LE MOAL;;;;21010
LE PANACHE;;;;26846
LE PRESBYTERE;;;;18881
LE PRUNIER;photographe. audrieu (calvados);;;8770
LE ROCH J;;;;34823
LE SECQ DES TOURNELLES JEAN LOUIS HENRI;;;;2293
LE SECQ HENRI;Paris, 1818, paris, 1882;FRANCE;1818-1882;1813
LE VOYER;;;;16222
LEARD J;;;;20900
LEAVITT BOB;;;;3374
LEBALLEUR;Leballeur et auzou ont séjourné à hauteville house de juillet à décembre 1860;;1860;32953
LEBAUBE PATRICK;?, 1946;;1946;13181
LECA A;;;;18148
LECADRE E & CIE;;;;1138
LECADREE E & CIE;;;;1136
LECHES;;;;17087
LECLAIR;;;;12346
LECLERC CH;;;;12178
LECLERC HENRI;?, 1859, ?, 1922, france;;1859-1922;11497
LECLERC L;;;;14491
LECLERE L;;;;12439
LECLERE ROLAND;Gap (hautes-alpes), 1956;;1956;11166
LECOMTE;;;;19262
LECONTE ANDRE;;;;24983
LECUYER;;;;14343
LEDRU;;;;14490
LEFEBVRE FRERES;;;;14517
LEFEBVRE MARION;Toulouse (haute-garonne), 1972, femme;;1972;11384
LEGE & BERGERON;;;;2749
LEGENDRE;;;;27352
LEGROS ADOLPHE;;;;8842
LEGROS ALPHONSE;;;;23700
LEIGNAC;;;;15365
LEIPZ;;;;29140
LEISGEN BARBARA;gengenbach (allemagne), 1940, ?, ?, femme, nationalité : allemande#leisgen : spital (autriche), 1944, ?, ?, nationalité : allemande;;1940-1944;12073
LEISGEN MICHAEL;;;;12073
LEJEUNE;;;;14228
LEKAER INGEMANN;;;;3449
LELAND RICE;?, 1940;;1940;13179
LELEE LEOPOLD;;;;18937
LELOUP;;;;14338
LELOUP ALAIN;Nice, 1942;;1942;34824
LELU;;;;27436
LEMAITRE & CIE;;;;16110
LEMARECHAL L;Photographe, éditeur à saint-quentin;;;29836
LEMAROIS F;;;;19384
LEMASSON HERVE;Vernet, 1953;FRANCE;1953;11862
LEMERCIER & CIE;;;;9097
LEMOINE;;;;14227
LEMONON DUCOTE;;;;13684
LEMPERT JOCHEN;Moers (république fédérale d'allemagne), 1958;;1958;11398
LEON ET LEVY;;;;23449
LEON M;Éditeurs à paris;FRANCE;;1135
LEONARD DE VINCI;;;;101
LEPEUT PHILIPPE;Nantes, 1957;FRANCE;1957;4037
LEPIGEON;;;;27869
LEPINE ROBERT;1919, fin d'activité : 2012, editeur de cartes postales et de photographies. - ont fusionné en 2012 avec la carterie (data.bnf.fr);FRANCE;1919-2012-2012;34825
LEREBOURS NOEL MARIE PAYMAL;;;;13935
LERETOUR LEMAGNES;;;;19333
LEROUX A;;FRANCE;;26062
LEROUX CH;;;;20950
LEROUX CHARLES;Actif de 1910 à 1923 charles leroux, négociant en tissus et photographe amateur;;1910-1923;25732
LEROUX JULES MARIE AUGUSTE;;;;8948
LEROUX PIERRE ALBERT;;;;29337
LEROY;;;;30231
LEROY E;;;;30258
LEROY GEORGES;;;;30319
LERTH;Éditeur à soissons;;;29688
LES ARTISTES PAYSAGISTES;;;;15689
LES ARTS GRAPHIQUES;;;;17585
LES BELLES EDITIONS FRANCAISES;;;;15150
LES FRERES HENRY;;;;13249
LESCUYER & FILS;;;;24989
LESPINASSE DE;;;;20476
LESPINAY DE;;;;23454
LESSIEUX E;;;;16433
LESTRAT H;Éditeur à soissons;;;27257
LESUEUR NATACHA;Cannes, 1971, femme;FRANCE;1971;13157
LETAILLEUR;;;;17963
LETANG J M;;;;20100
LETOURNEUR RENE;;;;26459
LEUCHARS W;;;;24050
LEVEQUE;;;;14234
LEVIGNE THEODORE;;;;24977
LEVILLAIN Z;;;;11681
LEVITSKY SERGE;serge levitsky est photographe à saint-petersbourg dans les années 1850. puis, nous le retrouvons à paris entre 1860 et 1865, exerçant sa profession au 22, rue de choiseul.;;1850-1860-1865-22;8688
LEVITSKY SERGEI;?, 1819, ?, 1898;;1819-1898;24140
LEVY;;;;13614
LEVY & NEURDEIN REUNIS;Après 1918, mention lévy et neurdein réunis (44 rue letellier), puis après 1932 'cap' compagnie des arts photomécaniques;;1918-44-1932;25754
LEVY ET NEURDEIN REUNIS;1913, fin d'activité : 1932, editeurs-photographes et imprimeurs (data.bnf.fr), levy et fils, éditeur à paris, rayonnant sur toute la france et l'afrique du nord française, sous le sigle ll (louis levy). entre les deux guerres, s'intitule lévy et neurdein réunis, 44 rue letellier, paris. on trouve également : lévy fils et cie, paris (https:--fr.wikipedia.org-wiki-éditeurs_français_de_cartes_postales);FRANCE;1913-1932-44;34837
LEVY FILS & CIE;Paris (75);;75;24817
LEVY FILS & CIE E PHOTOGRAPHIQUE;;;;15599
LEVY FILS ET CIE;;;;36410
LEVY J;;;;1135
LEVY LUCIEN;Actif à paris de 1910-1935, après 1918, mention lévy et neurdein réunis, puis après 1932 'cap' compagnie des arts photomécaniques;;1910-1935-1918-1932;25716
LEVY STU;Cincinnati, 1948;ETATS-UNIS;1948;3655
LEYGUE JEAN;Photographe place du palais à moissac;FRANCE;;26272
LEYMARIE;Photographe à nemours;FRANCE;;26270
LEZER;;;;18024
LIARD J;Actif de 1904 à 1908;;1904-1908;25842
LIBECCIO & ASTE;;;;18337
LIBMANN P;;;;17109
LIBRAIRIE CATHOLIQUE HUGUES;;;;24581
LIBRAIRIE CENTRALE;;;;24620
LIBRAIRIE DE LA RENAISSANCE;;;;24704
LIBRAIRIE E PESSANT;;;;24812
LIBRAIRIE MODERNE;;;;20980
LIEBERT ALPHONSE;?, 1827, paris, 1913, photographe à paris;FRANCE;1827-1913;796
LIEBERT ALPHONSE JUSTIN;Tournai (belgique), 1827, alger, 1913;FRANCE;1827-1913;30274
LIGEY AGNES;;;;558
LIGEY PIERRE;;;;558
LILO RAYMOND;New york, 1922;ETATS-UNIS;1922;13319
LIMOSIN LEONARD;;;;1277
LINK O WINSTON;New york, 1914, ?, 2001;ETATS-UNIS;1914-2001;13715
LINK W O;;;;3951
LIONS A;;;;16841
LIPPI FILIPPO;;;;1082
LIRON E;;;;12409
LL;;;;11615
LOBANOV ALEXANDER;Mologa, 1924, afonino, 2003;RUSSIE;1924-2003;11455
LOCK & WHITFIELD;;;;1578
LODDE J;;;;15097
LODENET J;"Prise de vue j. lodenet, editions de luxe ""estel"" lavelle & cie - 84, rue lecourbe, paris xve";FRANCE;84;34835
LOEWENSTEIN MICHEL;;;;9800
LOHSE REMIE;Puerto rico, 1893, new york, 1947;;1893-1947;2408
LOIC JACQUES;Nantes, 1952;FRANCE;1952;11804
LOISEAU MAXIME;;;;4077
LOISIER;;;;20174
LOMBARDI PAOLO;?, 1827, ?, 1890;ITALIE;1827-1890;1622
LONG A;;;;16724
LONG JENNIFER;Femme;;;2614
LONGUET A;;;;17800
LONGUET D A;;;;28686
LOPEZ HUICI ARIANE;Biarritz, 1945, femme;FRANCE;1945;13831
LOPEZ J M;;FRANCE;;30362
LORBLANCHET MICHEL;;;;14175
LORMIER A;;;;14204
LORSON & FILS;photographe avec ses fils à fribourg. attention, il existe un emile lorson qui officie à strasbourg (le même ?).;;;8973
LORSON E;;;;8973
LOTH L;;;;27578
LOUIS CH;;;;14464
LOUIS CHRISTIAN;Paris, 1948;FRANCE;1948;10416
LOUP MIREILLE;Lausanne, 1969, femme;;1969;34836
LOURTIOUX;;;;14737
LOUVET E;;;;26934
LOUYS BAUER;;;;16985
LOYER A;;;;24810
LUCE MAXIMILIEN;paris, 1858-03-13, paris, 1941-07-02, nationalité : française;FRANCE;1858-03-13-1941-07-02;9539
LUDE;;;;15847
LUDWIG HAASE & CIE;;;;24080
LUGARDON ALBERT;;;;3962
LUGARDON ALBERT,RICCI LEONE,SCHWARTZ ALBERT,SCOLIK CHARLES,WIGHT R;;;;3927
LUM KEN;vancouver, 1956;;1956;12033
LUMI AKI;tokyo, époque contemporaine, nationalité : japon;JAPON;;12126
LUMICAP;;;;16980
LUMIERE;;;;27902
LUMIERE ANTOINE;;;;8911
LUTHI;;;;51
LUTHI URS;suisse, 1947;;1947;12034
LUTTER VERA;femme;;;12035
LUX;;;;36304
LUX COLOR MUNDI;;;;18912
LUYNES HONORE DALBERT DUC DE;;;;34956
LV & CIE;;;;14842
LYNA;;;;16619
LYNES GEORGE PLATT;East orange, 1907, new york, 1955;ETATS-UNIS;1907-1955;2334
LYONCOLOR;;;;34914
M & CIE;;;;24845
M B;;;;16998
M C;;;;19390
M C F L;;;;19370
M F A;;;;14791
M G E N;;;;18951
M J;;;;17413
M M;;;;15250
M M S;;;;29141
M T;;;;17463
M T I L;;;;11656
M Y;;;;16917
M Z;;;;14550
MABELLINI ISAIA;;;;10583
MAC COLLUM ALLAN;?, 1944;;1944;12036
MACCARY;;;;27712
MACHATSCHEK M K;;;;2393
MAGALI;;;;17839
MAGALLON LUDOVIC DE;;;;24671
MAGASIN GENERAL;;;;18221
MAGASINS REUNIS;Éditeurs à soissons;;;27054
MAGE;;;;14358
MAGE EMILE;Installé au 107 rue de siam, à brest;;107;14206
MAGNAT;;;;8827
MAHLKNECHT CARL;?, 1810, ?,1893, photographe actif à vienne, en australie dans les années 1860;;1810-1893-1860;24048
MAIER CHRISTIANE,MAURER DORA,MAURY JEAN PIERRE,MECARELLI ADALBERTO,MOHR MANFRED,MORELLET FRANÇOIS,MOUTASHAR MEDHI,ORLAC DIMITRY,PAN MARTA,PIERSOL BERVERLY,POPET YVES,REINHARD RUEDI,RIDELL TORSTEN,RIEL GERT,SAYLER DIET,SPUREY KURT,STAECHELEIN PETER,STELLER ERWIN,VACOSSIN MARIE THERESE,WIEDERKEHR GIDO,WILLIS MARYLIN,WU G Y,YOSHIKAWA SHIZUKO;;;;13844
MAIGROT A;;;;24700
MAILLAN H;;;;18382
MAILLAN P L;;;;15711
MAILLANT;;;;19381
MAILLET L;villeneuve-sur-yonne, 1850, paris, 1932, prix de rome de sculpture en 1880;FRANCE;1850-1932-1880;9329
MAIROT A;;;;20904
MAISON DE LA CARTE POSTALE D'ART;;;;19099
MAISON DES MAGASINS REUNIS;;;;8595
MAISON LEGROS;photographes du 19e siècle. médailles d'or et d'argent. palais royal, 116 galerie de valois, paris.;;19-116;8842
MAISON SECHEZ DESBOIS;maison séchez desbois, 17 rue de feltre (en face du musée), nantes.;;17;8850
MAISON UNIVERSELLE;;;;34840
MAISON UNIVERSELLE OLIVET;;;;17559
MAITRE A;;FRANCE;;26065
MAITRE DE MOULINS;;;;14708
MAITREJEAN F;;;;29828
MAJERUS;;;;30250
MAKEETT;;;;24735
MALAMOUD JEAN FRANÇOIS;Bourges, 1950;FRANCE;1950;13371
MALCUIT;;;;26456
MALET;;;;15906
MALET J;;;;17115
MALET JOSEPH;;;;24644
MALICOT JOSEPH;Joseph malicot (1874-1953), photographe sabolien a publié plus de 3000 cartes postales de 1901 à 1950. mais bien plus que de simples photographies, c'est un véritable patrimoine culturel qu'il nous transmet sur toute la région qui entoure sablé-sur-sarthe, et plus généralement sur la vie de son époque#auban paul charles (1869-1945);;1874-1953-3000-1901-1950-1869-1945;24648
MALLAT NATHALIE;Femme;;;11128
MALLET;;;;14649
MALLITTE OSCAR;;FRANCE;;23615
MALOT MLLE;;;;14676
MALROUX GERMAIN;;;;17643
MALROUX P & A;;;;17535
MALZAC DESIRE;;;;17546
MAN RAY;Philadelphie, 1890, paris, 1976;ETATS-UNIS;1890-1976;11528
MANCEL;;;;20283
MANCIET PHILIPPE;;;;13152
MANDEMENT JOSEPH;1876, 1958, entrepreneur à toulouse, découvreur des sites de la rive droite du mas d'azil (ariège), conservateur de la grotte de 1936 à 1958.;;1876-1958-1936-1958;14104
MANIEZZI;;;;14873
MANNIKKO ESKO;Pudasjärvi, 1959;FINLANDE;1959;2623
MANON;;;;24692
MANUEL G L;Photographe à paris;FRANCE;;668
MANUEL H;;;;8598
MANUEL HENRI;Henri manuel est un photographe français né en 1874 et mort en 1947;FRANCE;1874-1947;9019
MANUEL J;;;;15254
MANUFACTURE DE SARREGUEMINES;;;;10841
MAPPLETHORPE ROBERT;New york, 1946, boston, 1989;ETATS-UNIS;1946-1989;1400
MAR;;;;15361
MARBEAUD;Hôtel à axat;;;17409
MARCEL DIDIER;Besançon (doubs), 1961;;1961;11216
MARCELIN P;;;;34847
MARCHAND L;;;;12175
MARCHE GASTON ERNEST;Nemours, 1864, paris, 1932;FRANCE;1864-1932;26246
MARCHETEAU;;;;17853
MARCONI GAUDENZIO;?, 1841, ?, 1885;;1841-1885;26304
MAREY JULES ETIENNE;Beaune, 1830, paris, 1904;FRANCE;1830-1904;1370
MAREY L;;;;24872
MARGERIT BREMOND;;;;13609
MARGERIT LEON;;;;16993
MARIFOGLOU PETER;Salonique, 1944;;1944;34855
MARIGNANE JULIEN;Edition marignane julien, bar tabacs-villeneuve-lès-avignon;FRANCE;;34856
MARIGNY & JOLY;;;;19373
MARILHAT PROSPER GEORGES ANTOINE;;;;835
MARIN;;;;13599
MARIO;;;;16347
MARLET;;;;20206
MARLET M;;;;19856
MARLIERE C;;;;14794
MARLOT E;;;;19874
MARLOT REMY;;;;12112
MARMUSE P;;;;26753
MARNAS;;;;14890
MAROT VVE;;;;9845
MAROTTE;paris, 1858, paris, 1942, j.-e. bulloz, editeur, helio leon marotte paris;FRANCE;1858-1942;34858
MARQUES MANUELA;portugal, 1959, ?, ?, femme;;1959;34861
MARQUET;;;;15367
MARQUET ANTOINE;?, 1836, ?;FRANCE;1836;9379
MARQUETTE CHARLES;;;;24618
MARQUIS;;;;17388
MARRE;;;;24808
MARSAN PAUL;?, 1858, ?, 1941;FRANCE;1858-1941;34863
MARSAN PIERRE;Paris, 1961;;1961;11202
MARTEL;;;;17776
MARTEL ERNEST;;;;18949
MARTENOT LUCIEN;chef de musique du 27e régiment d'infanterie de 1914 à 1939.;;27-1914-1939;8550
MARTIAL PAUL;;;;9509
MARTIAT HELENE;Charleroi (belgique), 1961, femme;;1961;11180
MARTIN;;;;15226
MARTIN A;;;;27097
MARTIN B;;;;18310
MARTIN CH;;;;24866
MARTIN PIERRE LOUIS;Rennes (ille-et-vilaine), 1939;;1939;11205
MARTINET C;;;;15172
MARTINET CARLE;;;;18417
MARTINEZ ALONSO;;;;23997
MARTINEZ JEAN CLAUDE;Decazeville (aveyron), 1954;;1954;11194
MARVILLE CHARLES;Paris, 1816, paris, vers 1878, photographe. date de décès incertaine, il s'agit peut être de 1879;FRANCE;1816-1878-1879;13917
MARX;;;;34890
MASCETTI;;;;17037
MASCLE;;;;18707
MASCRE;;;;27668
MASON;;;;14509
MASRI A;;;;34865
MASSON;;;;14308
MASSON ALPHONSE;paris, 1814, ?, 1898, nationalité : française;;1814-1898;34866
MASSOT;Bazar de bidon;;;16984
MASUI ADRIEN;;;;13380
MATHIAUX FRERES;;;;14864
MATHIEU;;;;14318
MATHIEU & LEGROS;;;;16018
MATHON;;;;14487
MATISSE HENRI;Cateau-cambrésis, 1869, nice, 1954;FRANCE;1869-1954;13754
MATOT BRAINE;;;;29459
MAUBERT;;;;16532
MAUJEAN PAUL PIERRE;?, ?, ?, ?;;;12748
MAULL & POLYBLANK;;;;24103
MAUNOURY EUGENE;maunoury eugène maunoury - peintre et photographe début activité en 1867 et fin en 1887 adresses : 71 calle des palacio lima pérou - 13 rue des saints pères vers 1875 paris - 3 place de lorraine angers maine et loire en 1876 - 41 rue des lices angers de 1879 à 1889 et enfin laval. succursales : 45 rue jacob paris - 14 rue saint laud angers en 1887 vend à hermet (45 rue jacob), à emile launay (41 rue des lices vers 1887), à gaudit (14 rue st laud en 1887) autres information : successeur c. pierre. seureau à angers 41-43 rue des lices vers 1898 (hotel particulier) associé à louis auguste bisson en 1871 photographe. 13 rue des saints pères, paris;;1867-1887-71-13-1875-3-1876-41-1879-1889-45-14-1887-45-41-1887-14-1887-41-43-1898-1871-13;8889
MAUPUIT ADOLPHE;;FRANCE;;13884
MAURE AUGUSTE;marseille, 1840, biskra, 1907, auguste maure fonde le 'studio maure' à biskra dans les années 1860-1870. maure marius : biskra, 1871, rouïba, 1941, marius maure, photographe français installé à biskra de 1895 à 1933, il assure la succession de son père auguste à la direction du studio 'photographie saharienne' de biskra (algérie) dès les années 1895;FRANCE;1840-1907-1860-1870-1871-1941-1895-1933-1895;12656
MAURE MARIUS;;;;12656
MAUREL;imprimeur à mâcon (1890-1968)#jean combier, photographe passionné, installe, à mâcon, en 1922, une imprimerie spécialisée dans la carte postale. devenue cim (combier imprimeur mâcon) en 1935, sa maison ne va cesser de progresser et conquérir la france et l'afrique du nord. en 1949, jean combier lance la photographie aérienne pour ' quadriller ' le territoire. a sa mort, en 1968, lson fils marc prendra la relève. après de nombreuses péripéties, son entreprise survit désormais au sein du groupe editor;;1890-1968-1922-1935-1949-1968;19043
MAURI ACHILLE;Foggia, ?, ?;;;1628
MAURY J;photographe à angoulême, j. maury tient un atelier au 9, rue de l'arsenal, de 1855 jusqu'à la fin des années 1870. associé à debas en 1868 et aussi un temps à chanony, il va exercer seul après cette date. il est présent à l'exposition universelle de 1867. il est présenté comme l'inventeur du 'photo-relief-émail' ou 'carte camée' (photographie peinte à l'huile)., nationalité : française;;9-1855-1870-1868-1867;8703
MAUSSIER;;;;18947
MAUSSIER J;Photographe j. maussier, à avignon, edition a. bardou, 16. r. de la valfère montpellier;FRANCE;16;34868
MAUVILLIER E;;FRANCE;;26063
MAXWELL LYTE FARNHAM;?, 1828, ?, 1906;GRANDE-BRETAGNE;1828-1906;23425
MAY J E;;;;33807
MAYALL;?, 19e siècle, photographe à londres;;19;23986
MAYALL JOHN JABEZ EDWIN;oldham, 1813, ?, 1901;GRANDE-BRETAGNE;1813-1901;34891
MAYER;;;;8587
MAYER & PIERSON;mayer (1817 - 1865) - pierson (1822 - 1913), photographes de s.m. l'empereur. 3 bd des capucines, paris. 'la firme mayer & pierson, entreprise commerciale crée en 1855 et dissoute en 1884.' (histoire de voir. de l'invention à l'art photographique.)#mayer : ?, 1817, ?, 1865#pierson : ?, 1822, ?, 1913;;1817-1865-1822-1913-3-1855-1884-1817-1865-1822-1913;8779
MAYER BROTHERS;photographes à londres frederic leopold ernest mayer (né en france en 1817) et louis frederic mayer (né en france en 1817);FRANCE,GRANDE-BRETAGNE;1817-1817;34904
MAYER ERNEST;;;;3051
MAYER LEOPOLD ERNEST;1822 ,1913#léopold-ernest mayer : 1822-1895#photographes associés de 1855 à 1878, installés au 5, bld des capucines à paris.#;;1822-1913-1822-1895-1855-1878-5;14199
MAYNARD;;;;16274
MAYWALD WILHELM;;;;2618
MAYWALD WILLY;Clèves, 1907, paris, 1985;ETATS-UNIS,ALLEMAGNE;1907-1985;1706
MAZEL & PLANCHER;;;;17032
MAZET E;;;;17460
MEAUXSOONE J C;;;;17490
MEIJE PHOTO;;;;15446
MEIRELES CILDO;Rio de janeiro, 1948;BRESIL;1948;4045
MEISSONIER ERNEST;Né en 1815, mort en 1891;FRANCAISE;1815-1891;23537
MEISSONNIER JOSEPH;avignon, 1864, villeneuve-lès-avignon, 1943;FRANCE;1864-1943;34912
MELIN PETIT;;;;14354
MELIQUE V;;;;16586
MELONE ALTOBELLO;;;;33994
MENANTEAU OLIVIER;Salon-de-provence, 1956;FRANCE;1956;11900
MENFREDI;;;;36447
MENGUY ANDRE;;;;33751
MENIOT;;;;14554
MENUT;;;;8830
MERCADIER;;;;17599
MERCADIER CORINNE;?, 1955, ?, ?, femme, nationalité : française;;1955;12074
MERCIER J;;;;14421
MERCIER LEOPOLD LOUIS;Angers, 1866, cabourg, après 1914, éditeur-photographe, actif entre 1880 et 1914;FRANCE;1866-1914-1880-1914;26264
MERCIER PIERRE;mercus-garrabet, 1946, ?, ?, nationalité : française;FRANCE;1946;10896
MERCKLING;;;;24706
MERCKLING A;;;;34913
MERENTIER;;;;18037
MERIEL OLIVIER;saint-aubin-sur-mer (14), 1955;FRANCE;14-1955;11587
MERIEM;;;;15840
MERLIN;;;;8684
MESSAGER ANNETTE;Berck-sur-mer, 1943, femme;FRANCE;1943;13722
MESSY;Ancienne maison silly, actif à nice et cauterets;;;26278
MEUNIER;;;;20227
MEUNIER CHARLES;;;;24937
MEUNIER PATRICK;var, 1958;;1958;12038
MEURISSE;;;;24796
MEURISSE J;;;;3052
MEURISSE LOUIS;Agence photographique créée en 1909 par le photographe belge louis meurisse et active sous son nom jusqu'en 1937;;1909-1937;24777
MEUSY;Reproduction interdite;;;25954
MEXICHROME;;;;16980
MEYER F;photographe, éditeur à carpentras;FRANCE;;34914
MEYER ISIDORE;;;;33188
MEYER PORTE;;;;18459
MEYER VVE;;;;17946
MEZERGUES DANIEL;Cahors (lot), 1950;;1950;11199
MG;;;;36428
MICHALLET E;;;;15108
MICHALS DUANE;Mckeesport, 1932;ETATS-UNIS;1932;1381
MICHARD MARTINE;Pontivy (morbihan), 1957, femme;;1957;11129
MICHAUD;;;;24705
MICHAUD J;;;;26450
MICHAUD P;;;;20058
MICHAUX LUCIEN;;;;13663
MICHEL;photographe à avignon;;;10399
MICHEL ANGE;;FRANCE ,ITALIE;;1083
MICHEL CHARLES HENRI;;;;12541
MICHEL PAUL;paris, 1860, paris, 1956, docteur paul michel, inventeur du système médical révolutionnaire dit des 'agrafes michel' à suture de la peau, fils du peintre picard charles-henri michel. paul michel se passionnait pour la photographie, il a laissé de nombreux clichés des membres des familles des artistes michel, rouxel et dehaussy.;;1860-1956;12619
MICHELET;;;;26064
MICHELET FIRMIN;;;;24610
MICHELEZ C;;;;1590
MICHELEZ G;1850, 1884;FRANCE;1850-1884;812
MICHELON P;Photographe à chantilly;FRANCE;;822
MICHEZ FOURNIER;Éditeur à soissons;;;28117
MICHIELS J F;?, 1823, ?, 1887;;1823-1887;3782
MIESIENSKI;;FRANCE;;34929
MIEUSEMENT MEDERIC;;FRANCE;;823
MIEUSEMENT SERAPHIN MEDERIC;gonneville-la-mallet, 1840, blois, 1905, photographe français de monuments historiques et d'édifices religieux, notamment pour les monuments historiques à partir de 1875;FRANCE;1840-1905-1875;30344
MIGAYROU;;;;17720
MIGNARD PIERRE;;;;77
MIGNON BAPTISTE EMILE PERE;carrefour de la croix-rouge 33 rue du vieux comombier (faubourg st germain). paris.;;33;8845
MIGNOT H;;;;8937
MIGNOT M;;;;17300
MIGUET FELIX;;;;13676
MILLAN;;;;16098
